32.073413611111114, 34.765015
32.06501769444444, 34.78155136111111
32.0650215, 34.78153991666667
32.06502530555555, 34.781547527777775
32.06501769444444, 34.78157425
32.06497572222222, 34.781459805555556
32.06497572222222, 34.78146361111111
32.06480138888889, 34.781525555555554
32.06497572222222, 34.78147886111111
32.073013333333336, 34.764875
32.073013333333336, 34.764875
32.065006249999996, 34.78142163888889
32.065052027777774, 34.78157041666667
32.065006249999996, 34.78155897222222
32.06584547222222, 34.777076694444446
32.06584927777777, 34.777076694444446
32.06570433333333, 34.77840041666666
32.06573866666666, 34.77855680555555
32.067409500000004, 34.771480555555556
32.071113583333336, 34.769577
32.07260130555556, 34.76451872222222
32.07260894444445, 34.76451491666667
32.07313536111111, 34.764575944444445
32.073143, 34.76459883333333
32.07326888888889, 34.7644615
32.07327269444445, 34.7644615
32.07347869444445, 34.76443861111111
32.075336444444446, 34.764934527777775
32.07531355555556, 34.76491163888889
32.075302111111114, 34.764896388888886
32.075302111111114, 34.764896388888886
32.075302111111114, 34.764896388888886
32.075302111111114, 34.764896388888886
32.07529055555556, 34.76593444444445
32.07529055555556, 34.76593444444445
32.07631305555556, 34.766707777777775
32.0743075, 34.76613666666667
32.0743075, 34.76613666666667
32.07311627777778, 34.763984666666666
32.070960972222224, 34.76317977777778
32.07097625, 34.76317594444444
32.07097625, 34.76317594444444
32.07096861111111, 34.76318738888889
32.070815833333334, 34.76416583333334
32.070815833333334, 34.76416583333334
32.07053166666667, 34.76395194444444
32.07060241666667, 34.76313016666667
